,event_date,source_name,source_link,event_id,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,AR_CAT,kidmap
35,2010-02-08 18:00:00,ptinews,http://www.ptinews.com/news/508380_One-killed--six-injured-in-landslides,1487.0,,"Narundi area of Uri, Jammu and Kashmir ","One person was killed and six others were injured when five houses were damaged in landslides in Uri sector of north Kashmir's Baramulla district, officials said today. Mohammad Yousuf Gojjar was killed when his house collapsed due to the landslide at Narundi area of Uri, 100 kms from here, last evening, Sub-District Magistrate Uri Manzoor Ahmad Qadri said. Five members of his family were injured in the incident. In another incident of landslide, Ghulam Mohammad Ahangar, a teacher, was injured at Garkote-Uri and hospitalised, he said. Four residential houses were damaged by landslides in the sector.","Narundi area of Uri, Jammu and Kashmir ",10km,landslide,downpour,medium,unknown,1.0,,,,,glc,1487.0,India,IN,Kashmir,6755.0,Uri,2.33067,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.0225,34.0876,,
36,2008-01-09 00:00:00,greaterkashmir,http://www.greaterkashmir.com/full_story.asp?Date=10_1_2008&ItemID=43&cat=1,419.0,,"Panthihal near Ramban,  Srinagar-Jammu highway",600 vehicles stranded,"Panthihal near Ramban,  Srinagar-Jammu highway",25km,landslide,rain,medium,unknown,,,,,,glc,419.0,India,IN,Kashmir,7317.0,Rāmban,0.16739,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.24528226,33.23738085,1.0,90945.0
37,2016-03-23 00:00:00,Pakistan Today,http://www.pakistantoday.com.pk/2016/03/24/national/karakoram-highway-remains-partially-blocked-due-to-landslides/,9437.0,,Kohistan,"The Karakoram Highway remained blocked at several points in Kohistan area for eighth day on Wednesday due to continuous landslide triggered by heavy torrential rains last week.  Reportedly, the highway is blocked at six different points from Basham to Dasu.  Intermittent rains battered parts of the country, with the southwestern province of Balochistan and northwestern Khyber Pakhtunkhwa being worst hit.  Several link roads in Shangla district are shut due to falling of rocks from mountains at different points. People travelling from one city to another have been stranded while rescue teams are also facing serious difficulties in carrying out operations due to snowfall and inclement weather in the area.  The National Disaster Management Authority (NDMA) had on Monday stated that deadly rains killed 121 people and destroyed 852 houses on the river banks and hilly areas.  Thatched or poorly-built houses particularly in rural areas are most susceptible to collapse during heavy spring rain",Kohistan,50km,unknown,downpour,medium,above_road,0.0,0.0,,http://cache.pakistantoday.com.pk/kkh.jpg,,glc,9437.0,Pakistan,PK,Khyber Pakhtunkhwa,0.0,Dasu,8.35031,08/05/2016 03:30:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.2113,35.2538,1.0,118215.0
38,2010-04-21 00:00:00,gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",1775.0,,Arunachal Pradesh ,"As per PTI report at least 12 people have died in Arunachal Pradesh due to landslides triggered by heavy rains on 21st April 2010. Landslides have cut off road links at Lohit, Upper Siang, Dibang Valley, Anjan and East Kameng districts. ",Arunachal Pradesh ,unknown,landslide,downpour,medium,unknown,12.0,,,,,glc,1775.0,India,IN,Arunāchal Pradesh,14927.0,Tezu,5.14944,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.1779,27.8965,3.0,98379.0
39,2010-04-21 00:00:00,hmar.in,http://hmar.in/news/landslide-blocks-nh-44-for-12-hours,1776.0,,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,"Traffic movement on the Shillong-Jowai-Badarpur National Highway came to a standstill for the last two days due to heavy landslides at Sunapur village in Jaintia Hills district.  NH 44, the main road link via Shillong to Tripura, Mizoram and Barak Valley of Assam was severely affected for over 12 hours. Villages under Narpuh Elaka including Sunapur, Ratacherra, Lumshnong and Umkiang have been badly hit by heavy rain for the past eight days.  Heavy rains accompanied by high velocity winds hit some villages in the area and damaged several houses and uprooted hundreds of trees besides causing landslides at Sunapur village.  A small hillock including a number of huge trees collapsed on highway which resulted in a huge traffic jam as thousands of vehicle were stuck for last two days.",Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,25km,landslide,downpour,medium,unknown,0.0,,,,,glc,1776.0,India,IN,Meghālaya,132842.0,Shillong,46.46354,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.2845,25.3612,3.0,98379.0
40,2011-02-06 00:00:00,thenews,http://www.thenews.com.pk/TodaysPrintDetail.aspx?ID=29785&Cat=7&dt=2/7/2011,3092.0,,"Bakote rd(Bakote Circle), Khyber Pakhtunkhwa","A number of link roads including Bakote Road were also blocked.  ...  Monday, February 07, 2011  ABBOTTABAD: Galiyat, Thandiani and adjoining upper areas of Abbottabad received snowfall on Sunday, the second spell in a week’s time.  The snowfall that started in Thandiani, Nathiagalli, Changla-galli and Ayubia around 11 a.m. continued till night. The temperature in Abbottabad dropped due to continuous rain while in the Galiyat it was below the freezing point.  Consumers were hit hard by low gas pressure and the frequent power breakdowns. The Abbottabad- Murree Road was closed for traffic due to the snowfall and landslide. ","Bakote rd(Bakote Circle), Khyber Pakhtunkhwa",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,3092.0,Pakistan,PK,Punjab,25247.0,Murree,23.19371,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.4995,34.0966,1.0,101129.0
41,2011-02-06 00:00:00,pakobserver.net,http://pakobserver.net/detailnews.asp?id=74968,3095.0,,"Karakoram Highway, Barsin(Barseen)(?) and Lotar(Chalas?)(?), Kohistan,  Khyber Pakhtunkhwa","The ongoing rain spell and snowfall in Gilgit-Baltistan and upper parts of Khyber Pakhtunkhawa (KP) has multiplied the grievances of local people and commuters as land slides have closed the Karakoram Highway at several places and other link roads leaving the people stranded and creating commodities and fuel shortage.  Rain continued in Abbottabad, Galiat, Murree and adjoining areas while mountainous parts received snowfall resultantly bringing mercury below freezing point.  Pakistan Meteorological Department has predicted that rain spell and snowfall in mountainous regions of KP and GB would continue during next couple of days. Karakurram Highway, the only land route connecting Gilgit-Baltistan (GB) with rest of the country and a key avenue for trade between Pakistan and China was closed for traffic of all kinds due to landslides in Battagram and Kohistan districts.   -----   Rain and snow lashed Khyber-Pakhtunkhwa (K-P), Azad Jammu and Kashmir (AJK), Gilgit-Baltistan (G-B) and other ","Karakoram Highway, Barsin(Barseen)(?) and Lotar(Chalas?)(?), Kohistan,  Khyber Pakhtunkhwa",50km,mudslide,downpour,medium,unknown,0.0,,,,,glc,3095.0,Pakistan,PK,Khyber Pakhtunkhwa,0.0,Dasu,11.21185,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.1724,35.2631,1.0,101129.0
42,2011-02-06 00:00:00,thenews,http://www.thenews.com.pk/TodaysPrintDetail.aspx?ID=29785&Cat=7&dt=2/7/2011,3093.0,,road between Muree and Abbottabad,"Monday, February 07, 2011  ABBOTTABAD: Galiyat, Thandiani and adjoining upper areas of Abbottabad received snowfall on Sunday, the second spell in a week’s time.  The snowfall that started in Thandiani, Nathiagalli, Changla-galli and Ayubia around 11 a.m. continued till night. The temperature in Abbottabad dropped due to continuous rain while in the Galiyat it was below the freezing point.  Consumers were hit hard by low gas pressure and the frequent power breakdowns. The Abbottabad- Murree Road was closed for traffic due to the snowfall and landslide. ",road between Muree and Abbottabad,25km,landslide,downpour,medium,unknown,0.0,,,,,glc,3093.0,Pakistan,PK,Punjab,25247.0,Murree,15.16843,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.3334,34.0347,1.0,101129.0
43,2011-02-06 00:00:00,pakobserver.net,http://pakobserver.net/detailnews.asp?id=74968,3096.0,,"Paras, Khyber Pakhtunkhwa","Meanwhile scenic Kaghan Valley was also cut off with the rest of the country due to massive land slides at Paras, Ghanool and other localities following two-days of continued rainfall. Population comprising hundreds of families was stranded there as well.   ...  The ongoing rain spell and snowfall in Gilgit-Baltistan and upper parts of Khyber Pakhtunkhawa (KP) has multiplied the grievances of local people and commuters as land slides have closed the Karakoram Highway at several places and other link roads leaving the people stranded and creating commodities and fuel shortage.  Rain continued in Abbottabad, Galiat, Murree and adjoining areas while mountainous parts received snowfall resultantly bringing mercury below freezing point.  Pakistan Meteorological Department has predicted that rain spell and snowfall in mountainous regions of KP and GB would continue during next couple of days. Karakurram Highway, the only land route connecting Gilgit-Baltistan (GB) with rest of the country an","Paras, Khyber Pakhtunkhwa",10km,mudslide,downpour,medium,unknown,0.0,,,,,glc,3096.0,Pakistan,PK,Khyber Pakhtunkhwa,14047.0,Baffa,31.18402,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.4374,34.6534,1.0,101129.0
44,2011-02-06 00:00:00,pakobserver.net,http://pakobserver.net/detailnews.asp?id=74968,3094.0,,"Ghanool(?), Kaghan Valley, Khyber Pakhtunkhwa","Meanwhile scenic Kaghan Valley was also cut off with the rest of the country due to massive land slides at Paras, Ghanool and other localities following two-days of continued rainfall. Population comprising hundreds of families was stranded there as well.   ...  The ongoing rain spell and snowfall in Gilgit-Baltistan and upper parts of Khyber Pakhtunkhawa (KP) has multiplied the grievances of local people and commuters as land slides have closed the Karakoram Highway at several places and other link roads leaving the people stranded and creating commodities and fuel shortage.  Rain continued in Abbottabad, Galiat, Murree and adjoining areas while mountainous parts received snowfall resultantly bringing mercury below freezing point.  Pakistan Meteorological Department has predicted that rain spell and snowfall in mountainous regions of KP and GB would continue during next couple of days. Karakurram Highway, the only land route connecting Gilgit-Baltistan (GB) with rest of the country an","Ghanool(?), Kaghan Valley, Khyber Pakhtunkhwa",10km,mudslide,downpour,medium,unknown,0.0,,,,,glc,3094.0,Pakistan,PK,Azad Kashmir,0.0,Athmuqam,40.05006,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.5654,34.8067,1.0,101129.0
45,2015-03-15 23:00:00,Indian Express,http://indianexpress.com/article/india/india-others/landslide-triggered-by-snowfall-affects-rail-and-air-routes-in-jk/,6873.0,,Kheri,"The passengers were stuck between Patnitop and Kheri as they were neither in a position to return to the Valley or proceed towards Jammu due to snowfall and landslides on both sides. Since Sunday night, they were staying in the vehicles as their transshipment to Udhampur was not possible in view of massive landslide near Kheri, they added.",Kheri,50km,landslide,snowfall_snowmelt,medium,above_road,0.0,0.0,,,,glc,6873.0,India,IN,Kashmir,1242.0,Kūd,1.28202,03/27/2015 09:25:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.2966,33.0809,,
46,2010-02-26 23:00:00,ptinews,http://www.ptinews.com/news/540115_Two-die-in-landslide-near-Vaishno-Devi-cave-shrine,1526.0,,"Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District","Two pilgrims on way to Vaishno Devi cave shrine died in a landslide triggered by rains in Reasi district, police said today.  As the pilgrims were proceeding towards the cave shrine in Trikuta hills from Katra base camp, they were hit by falling boulders at Hathi Matha last night","Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District",5km,landslide,downpour,medium,unknown,2.0,,,,,glc,1526.0,India,IN,Kashmir,9106.0,Katra,2.14292,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.9402,33.0097,,
47,2010-05-21 00:00:00,Antara News,http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut,9681.0,,"Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha ","A government servant, who was returning to Samtse from Punakha on May 20, narrowly escaped a major mudslide and rolling boulders at Takti on the Thimphu-Phuentsholing highway.  Chukha dzongda Tshewang Rinzin described the roadblock as probably the biggest on the highway in recent years.  Kinley Dendup, who was travelling with his wife and two other passengers, had to jam his brakes to avoid being buried under the massive slide, and hit by boulders the size of Toyota prados, barely inches in front of his car. He turned back from Takti.  “People in vehicles behind my car thought I was going to be buried under the slide,” he said. “Mine was the first car to reach that ominous spot.”  Kinley Dendup, who reached Samtse yesterday, after the road was cleared briefly, before another major slide blocked the road yesterday following heavy rain, said he returned to Kamji to spend the night, where there was another major roadblock.  Dzongda Tshewang Rinzin said clearing the road at Takti required ","Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha ",50km,landslide,downpour,medium,above_road,,,,,,glc,1882.0,Bhutan,BT,Paro,2169.0,Paro,16.65656,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,89.5187916,27.21898773,3.0,98633.0
48,2010-05-21 00:00:00,Medair,http://www.medair.org/en/infochanel/news/detail/article/flash_floods_landslides_destroy_homes_in_remote_afghanistan/?no_cache=1&cHash=5aa037ab4d,1885.0,,"Yawan Town, Badakhshan Province","However, another disaster was still to come in Yawan. Three days after the team arrived in the area, a huge landslide destroyed half of the town centre and a nearby village, and left Medair’s base standing at the top of a 50-metre cliff.  As a result, once this flooding season passes, Yawan will require significant repairs to its infrastructure, including the irrigation canal and the road to the Yawan bazaar. In the meantime, Medair will continue to provide support for the immediate emergency needs of the affected population. ","Yawan Town, Badakhshan Province",50km,landslide,downpour,large,unknown,,,,,,glc,1885.0,Afghanistan,AF,Badakhshan,0.0,Zīrakī,2.73125,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,70.42777802,37.55914605,3.0,98633.0
49,2014-05-08 00:00:00,Business Standard,http://www.business-standard.com/article/pti-stories/communication-to-tezu-snapped-due-to-landslide-114051000401_1.html,6015.0,,Lohit District of Arunachal Pradesh,"Landslides triggered by the first monsoon spell have snapped surface communication to Tezu in Lohit district of Arunachal Pradesh. The headquarters town of Tezu was cut off from rest of the state following massive landslides due to incessant rain in the past few days. According to official sources, heavy landslides beyond 5 km point from Tohangam (O Point) have brought vehicular movement to a standstill. ""Due to sinking of the steep hill and continuous mudslide, it is foiling our rigorous efforts. For few hours the mud was cleared and the road was made thorough but the continuous rain is creating hurdles in restoration works,"" BRO official P K Gupta informed. The Alubari Ghat connecting Tezu with Namsai had also been closed owing to surging waters of the Lohit river and its tributaries, sources said. ",Lohit District of Arunachal Pradesh,1km,mudslide,rain,medium,above_road,0.0,0.0,,,,glc,6015.0,India,IN,Arunachal Pradesh,14927.0,Tezu,4.5707,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.174,27.9032,3.0,111907.0
